mutation_rate,treatment_coverage,beta,cost_of_resistances_factor,cycling_period,auc
0.0088998560690707,0.581861111114447,0.2726832466806761,0.7713931071777678,1163,2884.347839203373
0.0046107018018411,0.6285286712709086,0.0130956523264104,0.8434685437448052,946,3019.992202758075
0.0039982186226768,0.5433536038503568,0.0345746461067259,1.0163136993395232,1028,2111.2563731127357
0.0083975832392871,0.5669451929984239,0.0544389095259452,0.7056810290441563,639,2546.212744729298
0.0143970953949048,0.8832011310241483,0.0386951858579535,1.292542141867665,368,5517.48410669182
0.0184874772648286,0.8929310241245727,0.0631042354101297,0.957331490943708,1590,6108.04670322956
0.0064639689174301,0.8833101467145781,0.2125943751942141,0.8073504128732114,1395,4902.435766156268
0.0062428713542564,0.7850040185617566,0.1951672302546072,0.8397644006749371,830,4085.970755044013
0.002431441661941,0.7070768139158847,0.0547066989263009,1.0081679800572414,853,3595.923469133817
0.0072781008939563,0.4995574879076667,0.5641969250208043,1.1578453620134446,1356,1625.6747269054401
0.0149313794166911,0.2885605602616693,0.0535379662068095,1.1185027106561978,676,518.4874107572131
0.0053837457596868,0.2722258418827222,0.0629674189191892,0.9140042521219384,623,64.28678736894351
0.0150398246144313,0.8974366981685524,0.0447069897645344,0.8778090587435763,1109,5948.258249797265
0.0076311696420074,0.3255945792054516,0.0132459401780948,1.0410604025547587,1691,213.31502290744498
0.0197771485295039,0.8192693208902446,0.0334309275815381,0.811392374374707,1630,6071.88525091503
0.0132447693006466,0.2638311938838479,0.0175976236739576,0.8233980979366665,1824,372.446979917325
0.0031182413221663,0.4703416327562336,0.0314706456752382,0.9029300864985929,380,580.737239663256
0.0069465802456516,0.7733414299496375,0.0176114462352476,1.1133960755905583,1214,5085.570391129195
0.0194376462156958,0.5584235899818313,0.0190461905207083,0.8670712434119705,852,4112.804640048825
0.0046320330963775,0.794763489225693,0.4016066985254987,1.1250165890726778,701,3476.421063236048
0.017069691051462,0.5306137411804333,0.0393303907459462,0.9902846397943372,1200,3576.1522530290677
0.0047803335623013,0.8324487648994645,0.0106857544926197,0.9844912118618436,1702,0.8535478642000001
0.0072683871589732,0.7745644274495285,0.0382549246916056,1.2861930424654953,888,4678.83514258519
0.0037732073336571,0.6988957948328526,0.2935981516566407,1.1090619236984935,753,2754.6675933644224
0.0187966948785005,0.4389923317273166,0.0117970065584848,1.08410330974331,884,2886.113531590815
0.0145495104369964,0.3170520698533452,0.0665971862039914,0.8366965091067091,1638,801.83818532156
0.0104586059783571,0.5287939537473778,0.223728190474032,1.164048678832201,1651,2728.0428088539097
0.0078927532486305,0.3765052378592248,0.1042173971869139,1.169302933501019,1162,615.965935604615
0.0135406883880773,0.2903298157080053,0.0877169178327637,0.8972875543716934,1372,595.8698192817164
0.0042597176279452,0.7939641650756,0.1086020479453546,0.92324999306223,710,3903.0689826803264
0.0185051892084364,0.4911685403773497,0.1009438048923539,1.2660350808396317,628,2715.6862449230175
0.0103398279879982,0.5571597402596398,0.0324552783389677,0.9780340233933964,616,3235.6184918905506
0.0094304439814285,0.7221322645398669,0.0233877277297709,0.9490351809662988,1300,5170.005597487834
0.0144468801931774,0.7628197542757844,0.1776479404250889,0.8826609090382421,1673,5136.507378453187
0.0081648118260779,0.3380480401161101,0.0258286172401746,0.8597477378784596,588,357.972490707093
0.0117412168459665,0.4172572446339789,0.1536890477825127,0.9824944902557762,1590,1675.9216898435684
0.0147583022127612,0.3429986898002153,0.0337330377448587,0.786651414792447,1463,1283.3699987666525
0.0090464664221036,0.466164293866607,0.0359715731195987,0.8296752637290374,1175,1866.044866098003
0.0025765989190392,0.2045222022097676,0.0157187923638134,0.7374144654424819,1107,7.32423560907
0.0080272285983231,0.8136574523331124,0.0280322229241509,0.8479895899694851,1158,5633.077252761705
0.0032748367788805,0.6724323005692947,0.0524280070737957,1.0408538853023457,1469,3463.02028732044
0.0168654085126573,0.3480266617770551,0.0109631181643762,0.9027826784410468,1004,1439.76508518791
0.0178809380386068,0.6173311273351326,0.0320969686966328,1.1635282737870116,856,4408.24679352563
0.0152961277535025,0.5100586172766814,0.1805634990869938,1.0940941633760617,1245,3038.3404894550154
0.0020560542204922,0.3964624005557619,0.0104949092054303,0.8215179496234806,1103,423.21585406675
0.0060038444627305,0.6589627624632864,0.0127287998866255,1.0805547082082003,1318,3945.6105403099946
0.0106972886767322,0.3184545904851452,0.0949857054661342,1.078501304936455,1054,576.1319431083446
0.0100028057704919,0.5061741883064561,0.0173762001530561,1.1093135957821254,1330,2722.09320810722
0.0165610147369216,0.8619022893426946,0.1611255124399735,1.0628608564772404,938,5294.899594441956
0.0119448515735954,0.4631161091331335,0.0120635937137631,1.1442542101516298,1654,2753.6606040901997
0.0105004464270474,0.3009547361728002,0.4599803789541063,0.7837434474918901,1594,801.5141144493904
0.0060145814619315,0.6368869115325513,0.0261346957713265,1.1091057627860603,1058,3737.8684627960597
0.0120521385404971,0.7029390487633114,0.0126383413849871,1.1389019538765754,873,5040.9838034943
0.0173954377594942,0.6810420969867595,0.0218260248859954,0.8347580825996087,971,5047.933735895185
0.0146504911957813,0.7471657700166507,0.0693371653230744,0.8938864377259045,1411,5133.848709297596
0.0196989504216112,0.2912793043678614,0.3678840109761647,0.9197209022268956,1820,1001.6619085818751
0.009898610603235,0.4838651328194023,0.0224054091038981,0.8773336639931557,1631,2514.186102916235
0.0121072813954756,0.2609974877601849,0.011107858595452,1.2374787324409362,663,171.189738412435
0.0166181749988129,0.7412625647235103,0.103235601914598,1.0593703116523192,1191,4900.299937451289
0.0149035083561117,0.2152586232613968,0.1492266991109291,1.172012157231269,861,184.8453198001645
0.0093306923141881,0.4966792875249797,0.0205247298838758,0.8782674682491364,1680,3032.6581053365503
0.0097201141206776,0.5258177277962962,0.0822831313607031,0.778666594634847,385,2267.3220134744474
0.0105995605409545,0.4967459796307732,0.0315805277580248,0.8942059115101576,799,2681.5211553025965
0.0156199940238449,0.6053942868531913,0.2811276679520899,0.9640013855301572,833,3399.2616875997383
0.0125555109232502,0.5885594053674008,0.0633800169267029,0.7558966821291763,1507,3889.788392961746
0.0086073979700621,0.2109381442692439,0.1003854333406375,1.2164590351502542,880,89.521168459794
0.0040295319402784,0.4388278540025855,0.0557513537370239,0.8705763723157264,1160,762.5013312764304
0.0187267019437462,0.6914805430852864,0.0347357396581796,0.7638718661938307,1000,5021.940389664215
0.0106692893574693,0.5642068337036467,0.3868545128990306,1.26887798820678,1821,2887.690213691597
0.0056596358040283,0.5611875258427004,0.4339230005590732,0.8257229625554101,1180,1976.223584629568
0.0054248515187836,0.522155450061768,0.0153989025950795,0.7505051959307366,387,2152.454418757015
0.0027271515441216,0.5634641329704024,0.4361961523710471,1.1004029399997055,622,964.9947291328525
0.0197907483128392,0.4142585044439308,0.0261781131800189,1.12323856066141,1591,2414.2087026471804
0.0146296236185591,0.536047379166594,0.0149992002160803,1.0763071251875456,948,3822.0962527901556
0.0125230428462095,0.8530621049879417,0.0127412393155624,0.8558165718328578,1478,5906.9509233155495
0.0066704211479073,0.4328293474691105,0.0419041910872937,1.2609041228423172,608,868.8619051980246
0.0046686289811698,0.6109422512981193,0.0119248385569278,0.7534990121835055,1808,2534.1383890359193
0.0091146548291168,0.6677186090155858,0.2294040047014587,0.7762446556561929,1132,3657.9799578914754
0.0071307869043295,0.8595501696036127,0.0098267089679236,0.970169097801501,806,0.3242215125
0.0103611058636941,0.6716168514442611,0.096976941697558,1.2897293577275284,1438,4332.760381380371
0.0170349541013849,0.5262561167047066,0.0785675860025773,0.8084848421303658,1182,3374.617467801798
0.0126847541795454,0.828674653337149,0.0149313467837711,1.0477012367030611,1639,6203.0159224371
0.0162972637207398,0.643738137898408,0.0546455903264999,1.2222802920827465,1715,4802.38979030268
0.0197951140899134,0.7145671433488379,0.0858166940254138,0.820735063145245,1391,5124.501464714548
0.0064722113369466,0.6005822370370402,0.3846933050972117,1.049417325802959,1344,2650.9754661553634
0.0077090994140554,0.8868121983802484,0.1004938080233758,0.7352520397952125,818,4961.625993411187
0.0127212634345987,0.8391948899197521,0.046773310657557,1.2241048994713517,830,5414.246365030795
0.0174090314527569,0.2453091600669849,0.0624383484393394,0.723163530930958,1035,227.00836347201152
0.0045520530049979,0.6057302711930639,0.5791917944844625,1.1266585339684403,912,1957.9864307639532
0.013434227303894,0.6176611375083394,0.0206310762308687,1.1741471347791188,934,4205.12243950735
0.0033593132815985,0.6146020253276981,0.0185551752745295,0.9206504966751304,919,1826.7376958137752
0.0124338915274895,0.7352203357801006,0.0180385111605429,0.8789136844394321,1571,5510.188018590205
0.0121552762008014,0.3427923607840979,0.0645662042933726,0.7519998951718001,874,888.3050287852825
0.0147238310967689,0.6997611406990207,0.5068135141382478,1.2745164478825104,510,3508.524301565166
0.0041232160645921,0.6560766097793111,0.0742198787346495,1.100465827440276,421,2931.0658098761105
0.0062793690479405,0.264569782428832,0.0449580393052306,1.1222052382084036,1431,59.031169731568
0.0083456145699318,0.6890894771383583,0.3249894641927547,0.9971812725937426,1303,3791.6052084047496
0.0050616342383259,0.3310830575872433,0.0289583153746091,0.8389462714569234,1726,420.117336685585
0.0113463551182837,0.8949483318634963,0.5646266983950854,1.2051076893758437,1604,4752.116711193393
0.0028047650038228,0.6634154366915037,0.0147028324365737,0.9129857332857996,964,3979.4034823376546
0.0139020779246824,0.2003069850782801,0.218512276308577,1.175382954031225,1443,155.75985823036098
0.0031467148198538,0.5478231996159024,0.04364228176919,0.7444325518162134,633,1237.7830148376659
0.0134160606586665,0.6455999667011132,0.020399940491424,1.161158843117086,1101,4585.835312638985
0.0052821178167635,0.4412056362114661,0.0161764925743391,1.0191714309473294,655,694.639388022825
0.0028919457430082,0.5260715579573013,0.1916552293523205,1.0072609946532904,649,1204.660155053329
0.0138926328226032,0.4087447964941346,0.083939261543906,1.1201924374062495,559,1250.6766336658025
0.0108714211455354,0.7675317060797238,0.5768765934190376,0.7920889662510038,1296,3959.3613598181028
0.0097101932148038,0.2614001271297092,0.1719071202239094,1.05254066423522,590,157.06231808455198
0.0174761477394806,0.5731747803301666,0.0133383010056673,0.787027517926979,996,4396.680655852885
0.0182838044043133,0.3654362286198505,0.0684363849510764,1.2730449940308346,502,1158.1427663098032
0.014416945227267,0.7358732609826464,0.0126975907405174,1.172996663130042,1013,5265.9468827856
0.0098283560189676,0.4870367209592939,0.1212318881171657,1.0562856367531932,1814,2546.5990834861686
0.0088416127125996,0.4997101682219396,0.2226790804041317,1.0918949503226685,762,2007.0442111728942
0.0194029183061311,0.8402854125521177,0.071238216063542,1.0365210567650969,1024,5494.42929332898
0.0084904490182546,0.2878388327370616,0.2564850014355978,1.1854935351838691,1818,452.3489273294166
0.0023877570656319,0.205363462438132,0.1683893418739213,0.900157889900868,1097,8.2707101837015
0.0169734643330395,0.5711395529928686,0.3664400464632545,1.0087887234999404,1521,3279.7386181087277
0.0162943323408246,0.8396459182050338,0.0421609187187671,0.858464106561684,1255,5886.557738411855
0.01013134845816,0.7042449851437786,0.5831594648070649,1.05195172758893,592,3299.927744299312
0.0144634112973034,0.5468064179699619,0.1745171527533894,0.7896072315589733,416,2831.369062294345
0.0133197841202772,0.3748519316826427,0.0119067197907277,1.0490992046415044,1728,1522.7521413299803
0.010896887942103,0.4640861673015348,0.0304169976879512,0.9417019692387858,766,2415.61024971492
0.0155854757642922,0.2548146580058506,0.0127862331937139,0.8582090388752688,616,420.40131401287
0.0020097098180598,0.6005136273813991,0.0102298520830515,0.7259548618530073,1106,14.7245190388
0.0137294067690873,0.4821070876679491,0.1066228575306423,0.8624406636342085,818,2463.1051778802807
0.0077338007048768,0.4685226892977697,0.0856524164028281,1.0125066428360658,845,1740.8421263931527
0.0071936804359929,0.3371859573558496,0.4561497561303566,0.9806148764528484,1484,517.4709103448022
0.005452038465717,0.687973598229075,0.2938616364024747,1.0746156027448028,695,2847.9909488051258
0.0131095175999817,0.5959564380123732,0.3184638702160471,1.1304368940159235,1120,3235.968172535986
0.0198120524964093,0.5471709434016071,0.4223569988356671,0.8588027246071219,994,3106.9834729800846
0.0035756962614989,0.8528171357395262,0.0218573239481927,0.7245642486633563,910,4653.122397198945
0.0023497382603509,0.8713558292432357,0.0165397889546478,0.9904461355312792,423,3872.0113247368945
0.0115076681298918,0.3901462505596506,0.2416907369493457,1.265038516222773,873,1051.4281748890455
0.0080605201087821,0.5615795159686878,0.0103307018373089,1.1851276154694124,910,3596.1129972234503
0.0124604929945782,0.5057575215074891,0.0407821109829415,1.1241738183946135,1225,3039.6814411151836
0.0075463573833418,0.6236209479239248,0.5207517086876398,0.8176711745565947,550,2372.891072837307
0.012896561269141,0.3273651435223769,0.063470732544442,1.2909831207410931,494,455.48002215190553
0.0142242932286689,0.4047935643606309,0.0104222526978456,1.0212750378029498,726,867.90347975965
0.0189901519431482,0.6591302846603981,0.0321338750752197,0.7591907867854572,1504,5255.307286398445
0.0131541964546262,0.6071732593086708,0.3376235892531703,1.0908740779518231,1309,3293.917131104634
0.0088618140989092,0.6177954456413761,0.1425919840339536,0.8878246662904599,1738,3737.993513014071
